ID,SourceId,Organization,RoadwayName,Direction,Description,Reported,LastUpdated,StartDate,PlannedEndDate,EventType,Latitude,Longitude
71912,51286,MTO,HWY 401,Eastbound,"Construction on HWY 401 Eastbound On-ramp at MOULINETTE RD (IC 778)/South Stormont CR 35 - Long Sault, Long Sault. ALL LANES CLOSED.",2025-08-05T10:30:00+00:00,2025-07-23T23:22:00+00:00,2025-08-05T10:30:00+00:00,2025-08-29T19:00:00+00:00,roadwork,45.04695,-74.90655
71920,229139,MTO,HWY 401,Westbound,"Recurring-Maintenance on HWY 401 Westbound Collector between KEELE ST and JANE ST, Toronto. 1 Right Lane(s).",2025-08-20T02:00:00+00:00,2025-08-07T14:52:00+00:00,2025-08-20T02:00:00+00:00,2025-08-21T09:00:00+00:00,roadwork,43.722652,-79.48128
71929,229141,MTO,HWY 401,Eastbound,"Recurring-Maintenance on HWY 401 Eastbound Express between BRIMLEY ROAD and McCOWAN ROAD, Toronto. 1 Right Lane(s).",2025-08-21T02:00:00+00:00,2025-08-07T14:55:00+00:00,2025-08-21T02:00:00+00:00,2025-08-22T09:00:00+00:00,roadwork,43.779247,-79.26472
71943,51287,MTO,HWY 402,Westbound,"Construction on HWY 402 Westbound  between Glendon Drive and Hickory Drive, Strathroy. 1 Right Lane(s).",2025-08-14T13:00:00+00:00,2025-08-07T16:07:00+00:00,2025-08-14T13:00:00+00:00,2025-08-14T19:00:00+00:00,roadwork,42.922287,-81.46229
71974,229146,MTO,HWY 401,Eastbound,"Recurring-Maintenance on HWY 401 Eastbound Collector between WESTON ROAD and HWY 400, Toronto. 1 Right Lane(s).",2025-08-12T03:59:00+00:00,2025-08-07T17:18:00+00:00,2025-08-12T03:59:00+00:00,2025-08-15T09:00:00+00:00,roadwork,43.71332,-79.53607
71975,229156,MTO,HWY 401,Eastbound,"Recurring-Maintenance on HWY 401 Eastbound Express between WESTON ROAD and HWY 400, Toronto. 1 Right Lane(s).",2025-08-12T03:59:00+00:00,2025-08-07T17:18:00+00:00,2025-08-12T03:59:00+00:00,2025-08-15T09:00:00+00:00,roadwork,43.71332,-79.53607
71977,229151,MTO,HWY 400,Southbound,"Recurring-Maintenance on HWY 400 Southbound  between SHEPPARD AVENUE and JANE STREET, Toronto. 1 Alternating Lane(s).",2025-08-12T00:00:00+00:00,2025-08-07T16:01:00+00:00,2025-08-12T00:00:00+00:00,2025-08-15T09:00:00+00:00,roadwork,43.73628,-79.52634
71988,229136,MTO,HWY 400,Northbound,"Recurring-Engineering Investigation on HWY 400 Northbound  between HWY 88, Bradford and MCKAY ROAD, Innisfil. 1 Right Lane(s).",2025-08-16T02:00:00+00:00,2025-08-07T13:46:00+00:00,2025-08-16T02:00:00+00:00,2025-08-17T13:00:00+00:00,roadwork,44.099445,-79.63101
71989,229152,MTO,HWY 400,Northbound,"Recurring-Construction on HWY 400 Northbound  between SERVICE CENTRE BARRIE ONROUTE NORTHBOUND and TIFFIN ST., Barrie. 2 Alternating Lane(s).",2025-08-10T22:00:00+00:00,2025-08-07T16:01:00+00:00,2025-08-10T22:00:00+00:00,2025-08-15T11:00:00+00:00,roadwork,44.35133,-79.68863
71992,229158,MTO,HWY 404,Southbound,"Recurring-Construction on HWY 404 Southbound On-ramp at BLOOMINGTON ROAD, Aurora. ALL LANES CLOSED.",2025-08-12T03:59:00+00:00,2025-08-07T16:20:00+00:00,2025-08-12T03:59:00+00:00,2025-08-15T09:00:00+00:00,roadwork,43.9777,-79.392876
71997,229153,MTO,HWY 400,Southbound,"Recurring-Construction on HWY 400 Southbound  between TIFFIN ST. and SERVICE CENTRE BARRIE ONROUTE NORTHBOUND, Barrie. 2 Alternating Lane(s).",2025-08-10T23:00:00+00:00,2025-08-07T16:03:00+00:00,2025-08-10T23:00:00+00:00,2025-08-15T10:00:00+00:00,roadwork,44.370792,-79.70737
72019,229177,MTO,HWY 400,Northbound,"Recurring-Construction on HWY 400 Northbound  between INNISFIL BEACH RD - SIMCOE ROAD 21 and INNISFIL BEACH RD - SIMCOE ROAD 21, Innisfil. 2 Left Lane(s).",2025-08-12T00:00:00+00:00,2025-08-07T18:15:00+00:00,2025-08-12T00:00:00+00:00,2025-08-15T09:00:00+00:00,roadwork,44.285004,-79.67951
72020,229178,MTO,HWY 400,Southbound,"Recurring-Construction on HWY 400 Southbound  between INNISFIL BEACH RD - SIMCOE ROAD 21 and INNISFIL BEACH RD - SIMCOE ROAD 21, Innisfil. 2 Left Lane(s).",2025-08-12T00:00:00+00:00,2025-08-07T18:19:00+00:00,2025-08-12T00:00:00+00:00,2025-08-15T09:00:00+00:00,roadwork,44.285004,-79.67951
72036,51293,MTO,HWY 9,Westbound,"Recurring-Construction on HWY 9 Westbound  between Huron-Bruce Road / Minto-Normandy Townline, Clifford and Brant-Carrick Townline, Walkerton. 1 Alternating Lane(s).",2025-08-11T10:00:00+00:00,2025-08-07T20:08:00+00:00,2025-08-11T10:00:00+00:00,2025-08-15T22:00:00+00:00,roadwork,43.984207,-81.00742
72043,229194,MTO,QEW,Fort Erie Bound,"Recurring-Construction on QEW Fort Erie Bound  between SEVENTH STREET and MARTINDALE ROAD, St. Catharines. 2 Alternating Lane(s).",2025-08-11T00:00:00+00:00,2025-08-07T20:05:00+00:00,2025-08-11T00:00:00+00:00,2025-08-16T11:00:00+00:00,roadwork,43.179607,-79.30885
72044,229192,MTO,QEW,Fort Erie Bound,"Recurring-Construction on QEW Fort Erie Bound On-ramp at MARTINDALE ROAD, St. Catharines. ALL LANES CLOSED.",2025-08-11T00:00:00+00:00,2025-08-07T20:00:00+00:00,2025-08-11T00:00:00+00:00,2025-08-16T10:00:00+00:00,roadwork,43.177544,-79.27608
72045,229191,MTO,HWY 406,Northbound,"Recurring-Construction on HWY 406 Northbound  between QEW and QEW, St. Catharines. 1 Alternating Lane(s).",2025-08-11T00:00:00+00:00,2025-08-07T19:57:00+00:00,2025-08-11T00:00:00+00:00,2025-08-16T10:00:00+00:00,roadwork,43.17761,-79.285126
72049,229193,MTO,QEW,Toronto Bound,"Recurring-Construction on QEW Toronto bound  between LAKE STREET and SEVENTH STREET, St. Catharines. 2 Alternating Lane(s).",2025-08-11T00:00:00+00:00,2025-08-07T20:03:00+00:00,2025-08-11T00:00:00+00:00,2025-08-16T11:00:00+00:00,roadwork,43.17709,-79.25139
72068,51295,MTO,HWY 6,Northbound,"Recurring-Construction on HWY 6 Northbound  between Paisley Road and Paisley Road, Guelph. 2 Alternating Lane(s).",2025-08-19T23:00:00+00:00,2025-08-07T20:56:00+00:00,2025-08-19T23:00:00+00:00,2025-08-23T10:00:00+00:00,roadwork,43.533104,-80.27428
72223,51301,MTO,HWY 417,Westbound,"Recurring-Construction on HWY 417 Westbound  between PARKDALE AVE (IC 122) and ISLAND PARK DR W/B (IC 123), Ottawa. 1 Right Lane(s).",2025-08-11T14:00:00+00:00,2025-08-08T11:32:00+00:00,2025-08-11T14:00:00+00:00,2025-08-15T18:30:00+00:00,roadwork,45.3972,-75.72696
72226,51302,MTO,HWY 417,Eastbound,"Recurring-Construction on HWY 417 Eastbound  between ROCHESTER ST  (IC 121B) and KENT ST (IC 120A), Ottawa. 1 Left Lane(s).",2025-08-11T14:00:00+00:00,2025-08-08T11:35:00+00:00,2025-08-11T14:00:00+00:00,2025-08-15T18:30:00+00:00,roadwork,45.40336,-75.70857
72230,51303,MTO,HWY 417,Westbound,"Recurring-Construction on HWY 417 Westbound  between METCALFE ST (IC 119A) and PARKDALE AVE (IC 122), Ottawa. 2 Left Lane(s).",2025-08-12T01:00:00+00:00,2025-08-08T11:54:00+00:00,2025-08-12T01:00:00+00:00,2025-08-18T10:00:00+00:00,roadwork,45.41096,-75.68708
72233,229203,MTO,QEW,Fort Erie Bound,"Recurring-Construction on QEW Fort Erie Bound  between HWY 10/HURONTARIO and MISSISSAUGA ROAD, Mississauga. 2 Right Lane(s).",2025-08-15T03:00:00+00:00,2025-08-08T00:25:00+00:00,2025-08-15T03:00:00+00:00,2025-08-15T10:00:00+00:00,roadwork,43.568066,-79.6
72234,229201,MTO,HWY 48,Northbound,"Recurring-Construction on HWY 48 Northbound  between HERALD ROAD, Gwillimbury and RIVERVIEW BEACH ROAD, Georgina. 1 Alternating Lane(s).",2025-08-10T22:00:00+00:00,2025-08-08T00:05:00+00:00,2025-08-10T22:00:00+00:00,2025-08-15T10:00:00+00:00,roadwork,44.11157,-79.31517
72235,51304,MTO,HWY 417,Eastbound,"Recurring-Construction on HWY 417 Eastbound  between DIVISION ST (CTY RD 15)/PINEGROVE ST, Arnprior and PANMURE RD (IC 163), Kanata . 1 Alternating Lane(s).",2025-08-10T22:00:00+00:00,2025-08-08T12:16:00+00:00,2025-08-10T22:00:00+00:00,2025-08-15T18:00:00+00:00,roadwork,45.42959,-76.38583
72239,229209,MTO,QEW,Toronto Bound,"Construction on QEW Toronto bound  between VICTORIA AVENUE, Lincoln and CHRISTIE ST / LAKEVIEW AVE, Grimsby. 2 Left Lane(s).",2025-08-15T00:00:00+00:00,2025-08-08T10:16:00+00:00,2025-08-15T00:00:00+00:00,2025-08-15T10:00:00+00:00,roadwork,43.186478,-79.394714
72249,229214,MTO,HWY 427,Northbound,"Recurring-Maintenance on HWY 427 Northbound Off-ramp at RUTHERFORD RD, Vaughan. ALL LANES CLOSED.",2025-08-12T04:00:00+00:00,2025-08-08T12:32:00+00:00,2025-08-12T04:00:00+00:00,2025-08-15T09:00:00+00:00,roadwork,43.806152,-79.6454
72250,229213,MTO,HWY 427,Northbound,"Recurring-Maintenance on HWY 427 Northbound Off-ramp at LANGSTAFF RD, Vaughan. ALL LANES CLOSED.",2025-08-12T04:00:00+00:00,2025-08-08T12:29:00+00:00,2025-08-12T04:00:00+00:00,2025-08-15T09:00:00+00:00,roadwork,43.789406,-79.63784
72257,229202,MTO,QEW,Toronto Bound,"Recurring-Construction on QEW Toronto bound  between ERIN MILLS PKWY/SOUTHDOWN ROAD and CREDIT RIVER, Mississauga. 2 Alternating Lane(s).",2025-08-12T02:00:00+00:00,2025-08-08T00:18:00+00:00,2025-08-12T02:00:00+00:00,2025-08-17T09:00:00+00:00,roadwork,43.524254,-79.647865
72258,229199,MTO,HWY 401,Eastbound,"Recurring-Construction on HWY 401 Eastbound Collector between AVENUE ROAD and HWY 404, Toronto. 2 Alternating Lane(s).",2025-08-12T02:00:00+00:00,2025-08-07T21:46:00+00:00,2025-08-12T02:00:00+00:00,2025-08-16T10:00:00+00:00,roadwork,43.7425,-79.42304
72259,229159,MTO,HWY 404,Southbound,"Recurring-Maintenance on HWY 404 Southbound  between 16TH AVE, Markham-Richmondhill  and JOHN ST, Markham. 3 Alternating Lane(s).",2025-08-12T03:00:00+00:00,2025-08-07T20:32:00+00:00,2025-08-12T03:00:00+00:00,2025-08-15T09:00:00+00:00,roadwork,43.865196,-79.37536
72261,229217,MTO,HWY 400,Northbound,"Recurring-Construction on HWY 400 Northbound Collector between MT. ST. LOUIS RD and MOONSTONE ROAD/SIMCOE ROAD 19, Oro Medonte. 1 Alternating Lane(s).",2025-08-11T03:59:00+00:00,2025-08-08T13:05:00+00:00,2025-08-11T03:59:00+00:00,2025-08-15T15:00:00+00:00,roadwork,44.625145,-79.65968
72262,229218,MTO,HWY 400,Southbound,"Recurring-Construction on HWY 400 Southbound Collector between MOONSTONE ROAD/SIMCOE ROAD 19 and MT. ST. LOUIS RD, Oro Medonte. 1 Alternating Lane(s).",2025-08-11T03:59:00+00:00,2025-08-08T13:05:00+00:00,2025-08-11T03:59:00+00:00,2025-08-15T15:00:00+00:00,roadwork,44.66168,-79.64378
72264,229197,MTO,HWY 400,Northbound,"Recurring-Construction on HWY 400 Northbound  between KING ROAD, King and CANAL RD., Bradford. 2 Alternating Lane(s).",2025-08-11T00:00:00+00:00,2025-08-05T16:37:00+00:00,2025-08-11T00:00:00+00:00,2025-08-16T11:00:00+00:00,roadwork,43.92053,-79.566124
72265,229196,MTO,HWY 400,Southbound,"Recurring-Construction on HWY 400 Southbound  between CANAL RD., Bradford and KING ROAD, King. 2 Alternating Lane(s).",2025-08-10T04:00:00+00:00,2025-08-05T16:34:00+00:00,2025-08-10T04:00:00+00:00,2025-08-15T13:00:00+00:00,roadwork,44.05241,-79.60943
72268,229215,MTO,HWY 427,Southbound,"Recurring-Maintenance on HWY 427 Southbound Off-ramp at RUTHERFORD RD, Vaughan. ALL LANES CLOSED.",2025-08-12T04:00:00+00:00,2025-08-08T13:12:00+00:00,2025-08-12T04:00:00+00:00,2025-08-15T09:00:00+00:00,roadwork,43.806152,-79.6454
72269,229216,MTO,HWY 427,Southbound,"Recurring-Maintenance on HWY 427 Southbound Off-ramp at LANGSTAFF RD, Vaughan. ALL LANES CLOSED.",2025-08-12T04:00:00+00:00,2025-08-08T13:13:00+00:00,2025-08-12T04:00:00+00:00,2025-08-15T09:00:00+00:00,roadwork,43.789406,-79.63784
72270,51307,MTO,HWY 144,Northbound,"Recurring-Engineering Investigation on HWY 144 Northbound  between DUKE LAKE RD-ARDEN TWP and SEC HWY 560, Gogama. 1 Alternating Lane(s).",2025-08-16T11:00:00+00:00,2025-08-08T13:25:00+00:00,2025-08-16T11:00:00+00:00,2025-08-29T23:00:00+00:00,roadwork,47.395363,-81.84729
72279,229098,MTO,HWY 404,Northbound,"Recurring-Construction on HWY 404 Northbound On-ramp at AURORA ROAD, Whitchurch-Stouffville. ALL LANES CLOSED.",2025-08-16T01:00:00+00:00,2025-08-07T06:24:00+00:00,2025-08-16T01:00:00+00:00,2025-08-16T12:00:00+00:00,roadwork,44.013714,-79.406654
72283,229220,MTO,HWY 403 HAMILTON,Eastbound,"Recurring-Construction on HWY 403 HAMILTON Eastbound  between KING ROAD and KING ROAD, Burlington. 2 Alternating Lane(s).",2025-08-11T02:00:00+00:00,2025-08-08T13:47:00+00:00,2025-08-11T02:00:00+00:00,2025-08-17T09:00:00+00:00,roadwork,43.3288,-79.84247
72284,229219,MTO,HWY 403 HAMILTON,Westbound,"Recurring-Construction on HWY 403 HAMILTON Westbound  between KING ROAD and KING ROAD, Burlington. 2 Alternating Lane(s).",2025-08-11T02:00:00+00:00,2025-08-08T13:46:00+00:00,2025-08-11T02:00:00+00:00,2025-08-17T10:00:00+00:00,roadwork,43.3288,-79.84247
72285,229099,MTO,HWY 404,Southbound,"Recurring-Construction on HWY 404 Southbound On-ramp at AURORA ROAD, Whitchurch-Stouffville. ALL LANES CLOSED.",2025-08-16T01:00:00+00:00,2025-08-07T06:27:00+00:00,2025-08-16T01:00:00+00:00,2025-08-16T12:00:00+00:00,roadwork,44.013714,-79.406654
72288,229222,MTO,HWY 401,Eastbound,"Recurring-Maintenance on HWY 401 Eastbound  between REGIONAL ROAD 25, Milton and HWY 403, Mississauga. 1 Left(with HOV) Lane(s).",2025-08-12T03:00:00+00:00,2025-08-08T13:57:00+00:00,2025-08-12T03:00:00+00:00,2025-08-15T09:00:00+00:00,roadwork,43.52803,-79.90527
72294,229226,MTO,HWY 26,Eastbound,"Recurring-Maintenance on HWY 26 Eastbound  between CENTRE LN RD and SIDE RD 3-4 (SUNNYDALE), Clearview. 1 Right Lane(s).",2025-08-13T13:00:00+00:00,2025-08-08T14:09:00+00:00,2025-08-13T13:00:00+00:00,2025-08-14T19:00:00+00:00,roadwork,44.42361,-80.06321
72295,229225,MTO,HWY 26,Westbound,"Recurring-Maintenance on HWY 26 Westbound  between SIDE RD 3-4 (SUNNYDALE) and CENTRE LN RD, Clearview. 1 Right Lane(s).",2025-08-13T13:00:00+00:00,2025-08-08T14:07:00+00:00,2025-08-13T13:00:00+00:00,2025-08-14T19:00:00+00:00,roadwork,44.42658,-80.04124
72296,229228,MTO,HWY 26,Westbound,"Recurring-Maintenance on HWY 26 Westbound  between SUNNIDALE SIDEROAD 12â€“13 and SUNNIDALE CORNERS, Clearview. 1 Right Lane(s).",2025-08-13T13:00:00+00:00,2025-08-08T14:11:00+00:00,2025-08-13T13:00:00+00:00,2025-08-14T19:00:00+00:00,roadwork,44.441463,-79.97557
72298,229204,MTO,HWY 404,Southbound,"Recurring-Maintenance on HWY 404 Southbound  between AURORA ROAD, Whitchurch-Stouffville and BLOOMINGTON ROAD, Aurora. 2 Alternating Lane(s).",2025-08-12T01:00:00+00:00,2025-08-08T04:36:00+00:00,2025-08-12T01:00:00+00:00,2025-08-16T12:00:00+00:00,roadwork,44.013714,-79.406654
72299,229137,MTO,HWY 400,Southbound,"Recurring-Engineering Investigation on HWY 400 Southbound  between MCKAY ROAD, Innisfil and HWY 88, Bradford. 2 Left Lane(s).",2025-08-16T03:00:00+00:00,2025-08-07T13:48:00+00:00,2025-08-16T03:00:00+00:00,2025-08-18T13:00:00+00:00,roadwork,44.309765,-79.683426
72316,51308,MTO,HWY 401,Eastbound,"Recurring-Construction on HWY 401 Eastbound  between Putnam Rd / Middlesex Rd 30, Putnam and Culloden Rd / Oxford Rd 10, Ingersoll. 1 Alternating Lane(s).",2025-08-12T01:00:00+00:00,2025-08-08T15:09:00+00:00,2025-08-12T01:00:00+00:00,2025-08-16T12:00:00+00:00,roadwork,42.9759,-80.95051
72327,51309,MTO,HWY 40,Southbound,"Recurring-Construction on HWY 40 Southbound  between Churchill Road and Petrolia Line / County Road 4, Sarnia. 1 Right Lane(s).",2025-08-11T11:30:00+00:00,2025-08-08T15:32:00+00:00,2025-08-11T11:30:00+00:00,2025-08-15T23:00:00+00:00,roadwork,42.93663,-82.40996
72330,229187,MTO,HWY 400,Northbound,"Recurring-Maintenance on HWY 400 Northbound  between TESTON ROAD, Vaughan and KING ROAD, King. 1 Alternating Lane(s).",2025-08-11T13:00:00+00:00,2025-08-07T19:43:00+00:00,2025-08-11T13:00:00+00:00,2025-08-21T19:00:00+00:00,roadwork,43.865273,-79.55284
72339,229185,MTO,HWY 400,Southbound,"Recurring-Maintenance on HWY 400 Southbound  between KING ROAD, King and TESTON ROAD, Vaughan. 1 Alternating Lane(s).",2025-08-11T13:00:00+00:00,2025-08-07T19:43:00+00:00,2025-08-11T13:00:00+00:00,2025-08-21T19:00:00+00:00,roadwork,43.92053,-79.566124
72340,51310,MTO,HWY 401,Eastbound,"Recurring-Construction on HWY 401 Eastbound  between Highway 4 / Colonel Talbot Rd and Highway 4 / Colonel Talbot Rd, London. 1 Right Lane(s).",2025-08-08T10:00:00+00:00,2025-08-08T15:55:00+00:00,2025-08-08T10:00:00+00:00,2025-08-15T15:00:00+00:00,roadwork,42.853554,-81.27517
72342,229230,MTO,HWY 400,Northbound,"Recurring-Maintenance on HWY 400 Northbound  between RUTHERFORD and MAJOR MACKENZIE DRIVE, Vaughan. 1 Alternating Lane(s).",2025-08-11T00:00:00+00:00,2025-08-08T14:35:00+00:00,2025-08-11T00:00:00+00:00,2025-08-15T09:00:00+00:00,roadwork,43.82816,-79.54629
72343,51311,MTO,HWY 401,Westbound,"Recurring-Construction on HWY 401 Westbound Off-ramp at Highway 4 / Colonel Talbot Rd, London. ALL LANES CLOSED.",2025-08-12T10:00:00+00:00,2025-08-08T16:00:00+00:00,2025-08-12T10:00:00+00:00,2025-11-28T23:00:00+00:00,roadwork,42.853554,-81.27517
72345,229229,MTO,HWY 400,Southbound,"Recurring-Maintenance on HWY 400 Southbound On-ramp at STEELES AVENUE, Vaughan. ALL LANES CLOSED.",2025-08-11T02:00:00+00:00,2025-08-08T14:40:00+00:00,2025-08-11T02:00:00+00:00,2025-08-15T09:00:00+00:00,roadwork,43.772694,-79.53495
72346,51312,MTO,HWY 401,Eastbound,"Recurring-Construction on HWY 401 Eastbound On-ramp at Highway 4 / Colonel Talbot Rd, London. ALL LANES CLOSED.",2025-08-12T10:00:00+00:00,2025-08-08T16:06:00+00:00,2025-08-12T10:00:00+00:00,2025-08-28T22:00:00+00:00,roadwork,42.853554,-81.27517
72352,51314,MTO,HWY 401,Westbound,"Recurring-Construction on HWY 401 Westbound  between Highway 4 / Colonel Talbot Rd and Highway 4 / Colonel Talbot Rd, London. 1 Alternating Lane(s).",2025-08-11T10:00:00+00:00,2025-08-08T16:23:00+00:00,2025-08-11T10:00:00+00:00,2025-08-15T15:00:00+00:00,roadwork,42.853554,-81.27517
72363,229235,MTO,HWY 3,Eastbound,"Recurring-Construction on HWY 3 Eastbound  between KILLALY STREET EAST/NIAGARA ROAD 5, Port Colborne and POINT ALBINO ROAD/NIAGARA REG ROAD 112, Fort Erie. 1 Left Lane(s).",2025-08-11T10:00:00+00:00,2025-08-08T16:23:00+00:00,2025-08-11T10:00:00+00:00,2025-08-16T00:30:00+00:00,roadwork,42.89253,-79.18221
72364,229234,MTO,HWY 3,Westbound,"Recurring-Construction on HWY 3 Westbound  between POINT ALBINO ROAD/NIAGARA REG ROAD 112, Fort Erie and KILLALY STREET EAST/NIAGARA ROAD 5, Port Colborne. 1 Left Lane(s).",2025-08-11T10:00:00+00:00,2025-08-08T16:20:00+00:00,2025-08-11T10:00:00+00:00,2025-08-16T00:30:00+00:00,roadwork,42.90167,-79.0944
72372,229232,MTO,HWY 401,Westbound,"Construction on HWY 401 Westbound Collector between WHITES ROAD, Pickering and PORT UNION ROAD, Toronto. 3 Left Lane(s).",2025-08-15T01:00:00+00:00,2025-08-08T15:55:00+00:00,2025-08-15T01:00:00+00:00,2025-08-15T10:00:00+00:00,roadwork,43.816593,-79.11463
72384,229233,MTO,HWY 401,Westbound,"Maintenance on HWY 401 Westbound Express between WHITES ROAD, Pickering and PORT UNION ROAD, Toronto. 1 Right Lane(s).",2025-08-15T01:00:00+00:00,2025-08-08T16:00:00+00:00,2025-08-15T01:00:00+00:00,2025-08-15T10:00:00+00:00,roadwork,43.816593,-79.11463
72393,51315,MTO,HWY 3,Eastbound,"Recurring-Construction on HWY 3 Eastbound  between Centennial Avenue and Edward Street, St Thomas. 1 Right Lane(s).",2025-08-11T11:00:00+00:00,2025-08-08T18:03:00+00:00,2025-08-11T11:00:00+00:00,2025-08-15T22:30:00+00:00,roadwork,42.788483,-81.14656
72406,229237,MTO,QEW,Fort Erie Bound,"Recurring-Maintenance on QEW Fort Erie Bound  between MISSISSAUGA ROAD and ERIN MILLS PKWY/SOUTHDOWN ROAD, Mississauga. 1 Right Lane(s).",2025-08-12T01:00:00+00:00,2025-08-08T18:12:00+00:00,2025-08-12T01:00:00+00:00,2025-08-16T09:00:00+00:00,roadwork,43.55226,-79.61367
72410,229249,MTO,HWY 9,Eastbound,"Recurring-Construction on HWY 9 Eastbound  between TECUMSETH 10TH SIDE ROAD, King Township and HWY 27, Schomberg. 1 Alternating Lane(s).",2025-08-12T00:00:00+00:00,2025-08-08T18:29:00+00:00,2025-08-12T00:00:00+00:00,2025-08-16T10:00:00+00:00,roadwork,43.993557,-79.758766
72416,229250,MTO,HWY 9,Westbound,"Recurring-Construction on HWY 9 Westbound  between HWY 27, Schomberg and TECUMSETH 10TH SIDE ROAD, King Township. 1 Alternating Lane(s).",2025-08-12T00:00:00+00:00,2025-08-08T18:32:00+00:00,2025-08-12T00:00:00+00:00,2025-08-16T10:00:00+00:00,roadwork,44.011017,-79.67858
72452,229180,MTO,QEW,Fort Erie Bound,"Recurring-Maintenance on QEW Fort Erie Bound  between FORD DRIVE and ROYAL WINDSOR DRIVE, Oakville. 1 Alternating Lane(s).",2025-08-11T03:00:00+00:00,2025-08-07T18:23:00+00:00,2025-08-11T03:00:00+00:00,2025-08-16T09:00:00+00:00,roadwork,43.494686,-79.67345
72462,51320,MTO,HWY 417,Westbound,"Recurring-Maintenance on HWY 417 Westbound  between RICHMOND RD (IC 130)/BAYSHORE DR and MOODIE DR (IC 134), Ottawa. 1 Right Lane(s).",2025-08-14T01:00:00+00:00,2025-08-08T19:40:00+00:00,2025-08-14T01:00:00+00:00,2025-08-15T09:00:00+00:00,roadwork,45.34548,-75.80572
72463,51321,MTO,HWY 417,Eastbound,"Maintenance on HWY 417 Eastbound  between HWY 416 and WOODROFFE AVE (IC 127), Ottawa. 1 Left Lane(s).",2025-08-15T01:00:00+00:00,2025-08-08T19:43:00+00:00,2025-08-15T01:00:00+00:00,2025-08-15T09:00:00+00:00,roadwork,45.34147,-75.81586
72475,229227,MTO,HWY 404,Northbound,"Recurring-Construction on HWY 404 Northbound  between MAJOR MACKENZIE DRIVE, Markham-Richmondhill  and ELGIN MILLS ROAD, Stouffville-Richmondhill. 1 Alternating Lane(s).",2025-08-11T00:00:00+00:00,2025-08-08T14:38:00+00:00,2025-08-11T00:00:00+00:00,2025-08-15T09:00:00+00:00,roadwork,43.88325,-79.37978
72481,229221,MTO,HWY 404,Southbound,"Recurring-Maintenance on HWY 404 Southbound  between AURORA ROAD, Whitchurch-Stouffville and BLOOMINGTON ROAD, Aurora. 1 Alternating Lane(s).",2025-08-11T00:00:00+00:00,2025-08-08T14:44:00+00:00,2025-08-11T00:00:00+00:00,2025-08-15T09:00:00+00:00,roadwork,44.013714,-79.406654
72491,51322,MTO,HWY 401,Eastbound,"Recurring-Construction on HWY 401 Eastbound  between Wellington Road 35, Guelph and Wellington Road 36, Morriston. 2 Alternating Lane(s).",2025-08-12T00:00:00+00:00,2025-08-08T20:29:00+00:00,2025-08-12T00:00:00+00:00,2025-08-16T12:00:00+00:00,roadwork,43.441356999999996,-80.211555
73077,51325,MTO,HWY 17B,Southbound,"Recurring-Engineering Investigation on HWY 17B Southbound  between ECHO RIVER RD (N) and ECHO RIVER RD (N), Garden River. 1 Alternating Lane(s).",2025-08-12T12:00:00+00:00,2025-08-10T17:17:00+00:00,2025-08-12T12:00:00+00:00,2025-08-14T22:00:00+00:00,roadwork,46.52628,-84.108826
