BaseId,Source,SourceId,Roadway,Direction,Location,Latitude,Longitude,ViewId,Url,Status,Description
612,Maintenance - West,WR-Hwy3_Simcoe,Highway 3,Unknown,Highway 3 near Blueline Road,42.8527,-80.26315,1054,https://511on.ca/map/Cctv/1054,Enabled,Looking North
612,Maintenance - West,WR-Hwy3_Simcoe,Highway 3,Unknown,Highway 3 near Blueline Road,42.8527,-80.26315,1055,https://511on.ca/map/Cctv/1055,Enabled,Looking West
612,Maintenance - West,WR-Hwy3_Simcoe,Highway 3,Unknown,Highway 3 near Blueline Road,42.8527,-80.26315,1056,https://511on.ca/map/Cctv/1056,Enabled,Looking East
612,Maintenance - West,WR-Hwy3_Simcoe,Highway 3,Unknown,Highway 3 near Blueline Road,42.8527,-80.26315,1057,https://511on.ca/map/Cctv/1057,Enabled,Looking South
613,Maintenance - West,WR-Hwy3_Jarvis,Highway 3,Unknown,Highway 3 at Haldimand Road 55,42.88743,-80.09319,1058,https://511on.ca/map/Cctv/1058,Enabled,Looking East
613,Maintenance - West,WR-Hwy3_Jarvis,Highway 3,Unknown,Highway 3 at Haldimand Road 55,42.88743,-80.09319,1059,https://511on.ca/map/Cctv/1059,Enabled,Looking South
613,Maintenance - West,WR-Hwy3_Jarvis,Highway 3,Unknown,Highway 3 at Haldimand Road 55,42.88743,-80.09319,1060,https://511on.ca/map/Cctv/1060,Enabled,Looking North
613,Maintenance - West,WR-Hwy3_Jarvis,Highway 3,Unknown,Highway 3 at Haldimand Road 55,42.88743,-80.09319,1061,https://511on.ca/map/Cctv/1061,Enabled,Looking West
614,Maintenance - West,WR-Hwy3_Cayuga,Highway 3,Unknown,Highway 3 at Grand River Bridge,42.948,-79.8631,1062,https://511on.ca/map/Cctv/1062,Enabled,Looking East
614,Maintenance - West,WR-Hwy3_Cayuga,Highway 3,Unknown,Highway 3 at Grand River Bridge,42.948,-79.8631,1063,https://511on.ca/map/Cctv/1063,Enabled,Looking West
615,Maintenance - West,WR-Hwy6_First_Line,Highway 6,Unknown,Highway 6 near First Line,42.97671,-80.036639,1064,https://511on.ca/map/Cctv/1064,Enabled,Looking North
615,Maintenance - West,WR-Hwy6_First_Line,Highway 6,Unknown,Highway 6 near First Line,42.97671,-80.036639,1065,https://511on.ca/map/Cctv/1065,Enabled,Looking South
615,Maintenance - West,WR-Hwy6_First_Line,Highway 6,Unknown,Highway 6 near First Line,42.97671,-80.036639,1066,https://511on.ca/map/Cctv/1066,Enabled,Looking East
615,Maintenance - West,WR-Hwy6_First_Line,Highway 6,Unknown,Highway 6 near First Line,42.97671,-80.036639,1067,https://511on.ca/map/Cctv/1067,Enabled,Looking West
616,Maintenance - West,WR-Hwy6_Argyle,Highway 6,Unknown,Highway 6 at Argyle Street,43.04941,-79.97445,1068,https://511on.ca/map/Cctv/1068,Enabled,Looking North
616,Maintenance - West,WR-Hwy6_Argyle,Highway 6,Unknown,Highway 6 at Argyle Street,43.04941,-79.97445,1069,https://511on.ca/map/Cctv/1069,Enabled,Looking South
616,Maintenance - West,WR-Hwy6_Argyle,Highway 6,Unknown,Highway 6 at Argyle Street,43.04941,-79.97445,1070,https://511on.ca/map/Cctv/1070,Enabled,Looking East
617,Maintenance - West,WR-Argyle_St_Br,Highway 6,Unknown,Highway 6 at Argyle River Bridge,43.071334,-79.953143,1071,https://511on.ca/map/Cctv/1071,Enabled,Looking North
618,Maintenance - West,WR-Hwy6_Stirling,Highway 6,Unknown,Highway 6 at 7th Line,43.073013,-79.974616,1072,https://511on.ca/map/Cctv/1072,Enabled,Looking North
618,Maintenance - West,WR-Hwy6_Stirling,Highway 6,Unknown,Highway 6 at 7th Line,43.073013,-79.974616,1073,https://511on.ca/map/Cctv/1073,Enabled,Looking South
618,Maintenance - West,WR-Hwy6_Stirling,Highway 6,Unknown,Highway 6 at 7th Line,43.073013,-79.974616,1074,https://511on.ca/map/Cctv/1074,Enabled,Looking East
619,Maintenance - West,WR-Hwy6_Speedvale,Highway 6,Unknown,Highway 6 near Speedvale Avenue,43.5436,-80.28886,1075,https://511on.ca/map/Cctv/1075,Enabled,Looking North
619,Maintenance - West,WR-Hwy6_Speedvale,Highway 6,Unknown,Highway 6 near Speedvale Avenue,43.5436,-80.28886,1076,https://511on.ca/map/Cctv/1076,Enabled,Looking East
619,Maintenance - West,WR-Hwy6_Speedvale,Highway 6,Unknown,Highway 6 near Speedvale Avenue,43.5436,-80.28886,1077,https://511on.ca/map/Cctv/1077,Enabled,Looking South
619,Maintenance - West,WR-Hwy6_Speedvale,Highway 6,Unknown,Highway 6 near Speedvale Avenue,43.5436,-80.28886,1078,https://511on.ca/map/Cctv/1078,Enabled,Looking West
620,Maintenance - West,WR-Hwy6_Marden_Rd,Highway 6,Unknown,Highway 6 near Marden Road,43.5861,-80.29935,1079,https://511on.ca/map/Cctv/1079,Enabled,Looking East
620,Maintenance - West,WR-Hwy6_Marden_Rd,Highway 6,Unknown,Highway 6 near Marden Road,43.5861,-80.29935,1080,https://511on.ca/map/Cctv/1080,Enabled,Looking North
620,Maintenance - West,WR-Hwy6_Marden_Rd,Highway 6,Unknown,Highway 6 near Marden Road,43.5861,-80.29935,1081,https://511on.ca/map/Cctv/1081,Enabled,Looking South
620,Maintenance - West,WR-Hwy6_Marden_Rd,Highway 6,Unknown,Highway 6 near Marden Road,43.5861,-80.29935,1082,https://511on.ca/map/Cctv/1082,Enabled,Looking West
621,Maintenance - West,WR-Hwy6_Rockford,Highway 6,Unknown,Highway 6 at Grey Road 18,44.5235,-80.91752,1083,https://511on.ca/map/Cctv/1083,Enabled,Looking North
621,Maintenance - West,WR-Hwy6_Rockford,Highway 6,Unknown,Highway 6 at Grey Road 18,44.5235,-80.91752,1084,https://511on.ca/map/Cctv/1084,Enabled,Looking East
621,Maintenance - West,WR-Hwy6_Rockford,Highway 6,Unknown,Highway 6 at Grey Road 18,44.5235,-80.91752,1085,https://511on.ca/map/Cctv/1085,Enabled,Looking West
621,Maintenance - West,WR-Hwy6_Rockford,Highway 6,Unknown,Highway 6 at Grey Road 18,44.5235,-80.91752,1086,https://511on.ca/map/Cctv/1086,Enabled,Looking South
622,Maintenance - West,WR-Hwy6_21_Springmount,Highway 6,Unknown,Highway 6 and Highway 21,44.55867,-80.99107,1087,https://511on.ca/map/Cctv/1087,Enabled,Looking North
622,Maintenance - West,WR-Hwy6_21_Springmount,Highway 6,Unknown,Highway 6 and Highway 21,44.55867,-80.99107,1088,https://511on.ca/map/Cctv/1088,Enabled,Looking West
622,Maintenance - West,WR-Hwy6_21_Springmount,Highway 6,Unknown,Highway 6 and Highway 21,44.55867,-80.99107,1089,https://511on.ca/map/Cctv/1089,Enabled,Looking East
622,Maintenance - West,WR-Hwy6_21_Springmount,Highway 6,Unknown,Highway 6 and Highway 21,44.55867,-80.99107,1090,https://511on.ca/map/Cctv/1090,Enabled,Looking South
623,Maintenance - West,WR-Hwy6_Ferndale,Highway 6,Unknown,Highway 6 at Bruce Road 9,44.97196,-81.2877,1091,https://511on.ca/map/Cctv/1091,Enabled,Looking South
623,Maintenance - West,WR-Hwy6_Ferndale,Highway 6,Unknown,Highway 6 at Bruce Road 9,44.97196,-81.2877,1092,https://511on.ca/map/Cctv/1092,Enabled,Looking North
623,Maintenance - West,WR-Hwy6_Ferndale,Highway 6,Unknown,Highway 6 at Bruce Road 9,44.97196,-81.2877,1093,https://511on.ca/map/Cctv/1093,Enabled,Looking East
624,Maintenance - West,WR-Hwy7_Welburn,Highway 7,Unknown,Highway 7 at Welburn Road,43.22195,-81.16329,1095,https://511on.ca/map/Cctv/1095,Enabled,Looking West
624,Maintenance - West,WR-Hwy7_Welburn,Highway 7,Unknown,Highway 7 at Welburn Road,43.22195,-81.16329,1096,https://511on.ca/map/Cctv/1096,Enabled,Looking South
624,Maintenance - West,WR-Hwy7_Welburn,Highway 7,Unknown,Highway 7 at Welburn Road,43.22195,-81.16329,1097,https://511on.ca/map/Cctv/1097,Enabled,Looking East
625,Maintenance - West,WR-Hwy7_Perth_CR_20,Highway 7,Unknown,Highway 7 near Perth County Road 20,43.3106,-81.034,1098,https://511on.ca/map/Cctv/1098,Enabled,Looking West
625,Maintenance - West,WR-Hwy7_Perth_CR_20,Highway 7,Unknown,Highway 7 near Perth County Road 20,43.3106,-81.034,1099,https://511on.ca/map/Cctv/1099,Enabled,Looking East
625,Maintenance - West,WR-Hwy7_Perth_CR_20,Highway 7,Unknown,Highway 7 near Perth County Road 20,43.3106,-81.034,1100,https://511on.ca/map/Cctv/1100,Enabled,Looking South
626,Maintenance - West,WR-Hwy7-8_Shakespeare,Highway 7/8,Unknown,Highway 7/8 at Perth Road 107,43.36968,-80.83715,1101,https://511on.ca/map/Cctv/1101,Enabled,Looking West
626,Maintenance - West,WR-Hwy7-8_Shakespeare,Highway 7/8,Unknown,Highway 7/8 at Perth Road 107,43.36968,-80.83715,1102,https://511on.ca/map/Cctv/1102,Enabled,Looking East
626,Maintenance - West,WR-Hwy7-8_Shakespeare,Highway 7/8,Unknown,Highway 7/8 at Perth Road 107,43.36968,-80.83715,1103,https://511on.ca/map/Cctv/1103,Enabled,Looking South
627,Maintenance - West,WR-Hwy7-8_Peel_St,Highway 7/8,Unknown,Highway 7/8 at Peel Street,43.37246,-80.7035,1104,https://511on.ca/map/Cctv/1104,Enabled,Looking West
627,Maintenance - West,WR-Hwy7-8_Peel_St,Highway 7/8,Unknown,Highway 7/8 at Peel Street,43.37246,-80.7035,1105,https://511on.ca/map/Cctv/1105,Enabled,Looking East
627,Maintenance - West,WR-Hwy7-8_Peel_St,Highway 7/8,Unknown,Highway 7/8 at Peel Street,43.37246,-80.7035,1106,https://511on.ca/map/Cctv/1106,Enabled,Looking South
627,Maintenance - West,WR-Hwy7-8_Peel_St,Highway 7/8,Unknown,Highway 7/8 at Peel Street,43.37246,-80.7035,1107,https://511on.ca/map/Cctv/1107,Enabled,Looking North
628,Maintenance - West,WR-Hwy7-8_Foundry_St,Highway 7/8,Unknown,Highway 7/8 near Foundry Street,43.3941,-80.65453,1108,https://511on.ca/map/Cctv/1108,Enabled,Looking East
628,Maintenance - West,WR-Hwy7-8_Foundry_St,Highway 7/8,Unknown,Highway 7/8 near Foundry Street,43.3941,-80.65453,1109,https://511on.ca/map/Cctv/1109,Enabled,Looking West
628,Maintenance - West,WR-Hwy7-8_Foundry_St,Highway 7/8,Unknown,Highway 7/8 near Foundry Street,43.3941,-80.65453,1110,https://511on.ca/map/Cctv/1110,Enabled,Looking South
629,Maintenance - West,WR-Hwy7_Eden_Mills,Highway 7,Unknown,Highway 7 at Wellington County Road 29,43.5903,-80.17751,1111,https://511on.ca/map/Cctv/1111,Enabled,Looking West
629,Maintenance - West,WR-Hwy7_Eden_Mills,Highway 7,Unknown,Highway 7 at Wellington County Road 29,43.5903,-80.17751,1112,https://511on.ca/map/Cctv/1112,Enabled,Looking North
629,Maintenance - West,WR-Hwy7_Eden_Mills,Highway 7,Unknown,Highway 7 at Wellington County Road 29,43.5903,-80.17751,1113,https://511on.ca/map/Cctv/1113,Enabled,Looking East
629,Maintenance - West,WR-Hwy7_Eden_Mills,Highway 7,Unknown,Highway 7 at Wellington County Road 29,43.5903,-80.17751,1114,https://511on.ca/map/Cctv/1114,Enabled,Looking South
631,Maintenance - West,WR-Hwy8_Benmiller,Highway 8,Unknown,Highway 8 near Benmiller Line,43.69542,-81.63816,1118,https://511on.ca/map/Cctv/1118,Enabled,Looking South
631,Maintenance - West,WR-Hwy8_Benmiller,Highway 8,Unknown,Highway 8 near Benmiller Line,43.69542,-81.63816,1119,https://511on.ca/map/Cctv/1119,Enabled,Looking North
631,Maintenance - West,WR-Hwy8_Benmiller,Highway 8,Unknown,Highway 8 near Benmiller Line,43.69542,-81.63816,1120,https://511on.ca/map/Cctv/1120,Enabled,Looking West
632,Maintenance - West,WR-Hwy9_Harriston,Highway 9,Unknown,Highway 9 South of Ayton Road,43.9294,-80.90243,1121,https://511on.ca/map/Cctv/1121,Enabled,Looking North
632,Maintenance - West,WR-Hwy9_Harriston,Highway 9,Unknown,Highway 9 South of Ayton Road,43.9294,-80.90243,1122,https://511on.ca/map/Cctv/1122,Enabled,Looking South
632,Maintenance - West,WR-Hwy9_Harriston,Highway 9,Unknown,Highway 9 South of Ayton Road,43.9294,-80.90243,1123,https://511on.ca/map/Cctv/1123,Enabled,Looking East
633,Maintenance - West,WR-Hwy10_Buena_Vista_Dr,Highway 10,Unknown,Highway 10 at Buena Vista Drive,43.92193,-80.08331,1124,https://511on.ca/map/Cctv/1124,Enabled,Looking East
633,Maintenance - West,WR-Hwy10_Buena_Vista_Dr,Highway 10,Unknown,Highway 10 at Buena Vista Drive,43.92193,-80.08331,1125,https://511on.ca/map/Cctv/1125,Enabled,Looking South
633,Maintenance - West,WR-Hwy10_Buena_Vista_Dr,Highway 10,Unknown,Highway 10 at Buena Vista Drive,43.92193,-80.08331,1126,https://511on.ca/map/Cctv/1126,Enabled,Looking West
634,Maintenance - West,WR-Hwy10_Orangeville_SR25,Highway 10,Unknown,Highway 10 at Orangeville Side Road 25,44.058295,-80.131864,1127,https://511on.ca/map/Cctv/1127,Enabled,Looking North
634,Maintenance - West,WR-Hwy10_Orangeville_SR25,Highway 10,Unknown,Highway 10 at Orangeville Side Road 25,44.058295,-80.131864,1128,https://511on.ca/map/Cctv/1128,Enabled,Looking South
634,Maintenance - West,WR-Hwy10_Orangeville_SR25,Highway 10,Unknown,Highway 10 at Orangeville Side Road 25,44.058295,-80.131864,1129,https://511on.ca/map/Cctv/1129,Enabled,Looking East
635,Maintenance - West,WR-Hwy10_Dundalk,Highway 10,Unknown,Highway 10 near County Road 9,44.17907,-80.380567,1130,https://511on.ca/map/Cctv/1130,Enabled,Looking West
635,Maintenance - West,WR-Hwy10_Dundalk,Highway 10,Unknown,Highway 10 near County Road 9,44.17907,-80.380567,1131,https://511on.ca/map/Cctv/1131,Enabled,Looking East
636,Maintenance - West,WR-Hwy21_Lakeshore_Rd_7,Highway 21,Unknown,Highway 21 at Lakeshore Road 7,43.17655,-81.98677,1132,https://511on.ca/map/Cctv/1132,Enabled,Looking South
636,Maintenance - West,WR-Hwy21_Lakeshore_Rd_7,Highway 21,Unknown,Highway 21 at Lakeshore Road 7,43.17655,-81.98677,1133,https://511on.ca/map/Cctv/1133,Enabled,Looking North
636,Maintenance - West,WR-Hwy21_Lakeshore_Rd_7,Highway 21,Unknown,Highway 21 at Lakeshore Road 7,43.17655,-81.98677,1134,https://511on.ca/map/Cctv/1134,Enabled,Looking West
637,Maintenance - West,WR-Hwy21_Sheppardton,Highway 21,Unknown,Highway 21 near Nile Road,43.837,-81.69986,1135,https://511on.ca/map/Cctv/1135,Enabled,Looking South
637,Maintenance - West,WR-Hwy21_Sheppardton,Highway 21,Unknown,Highway 21 near Nile Road,43.837,-81.69986,1136,https://511on.ca/map/Cctv/1136,Enabled,Looking North
637,Maintenance - West,WR-Hwy21_Sheppardton,Highway 21,Unknown,Highway 21 near Nile Road,43.837,-81.69986,1137,https://511on.ca/map/Cctv/1137,Enabled,Looking West
638,Maintenance - West,WR-Hwy23_Monkton,Highway 23,Unknown,Highway 23 South of Line 60,43.6022,-81.07004,1138,https://511on.ca/map/Cctv/1138,Enabled,Looking South
638,Maintenance - West,WR-Hwy23_Monkton,Highway 23,Unknown,Highway 23 South of Line 60,43.6022,-81.07004,1139,https://511on.ca/map/Cctv/1139,Enabled,Looking North
638,Maintenance - West,WR-Hwy23_Monkton,Highway 23,Unknown,Highway 23 South of Line 60,43.6022,-81.07004,1140,https://511on.ca/map/Cctv/1140,Enabled,Looking West
639,Maintenance - West,WR-Hwy23_Palmerston,Highway 23,Unknown,Highway 23 North of line 23,43.8716,-80.87736,1141,https://511on.ca/map/Cctv/1141,Enabled,Looking South
639,Maintenance - West,WR-Hwy23_Palmerston,Highway 23,Unknown,Highway 23 North of line 23,43.8716,-80.87736,1142,https://511on.ca/map/Cctv/1142,Enabled,Looking North
639,Maintenance - West,WR-Hwy23_Palmerston,Highway 23,Unknown,Highway 23 North of line 23,43.8716,-80.87736,1143,https://511on.ca/map/Cctv/1143,Enabled,Looking West
640,Maintenance - West,WR-Hwy24_Whiteman_Crk,Highway 24,Unknown,Highway 24 at Robinson Road,43.135,-80.36613,1144,https://511on.ca/map/Cctv/1144,Enabled,Looking South
640,Maintenance - West,WR-Hwy24_Whiteman_Crk,Highway 24,Unknown,Highway 24 at Robinson Road,43.135,-80.36613,1145,https://511on.ca/map/Cctv/1145,Enabled,Looking North
640,Maintenance - West,WR-Hwy24_Whiteman_Crk,Highway 24,Unknown,Highway 24 at Robinson Road,43.135,-80.36613,1146,https://511on.ca/map/Cctv/1146,Enabled,Looking East
641,Maintenance - West,WR-Hwy24_Governors,Highway 24,Unknown,Highway 24 and Governors Road,43.205218,-80.279971,1147,https://511on.ca/map/Cctv/1147,Enabled,Looking North
641,Maintenance - West,WR-Hwy24_Governors,Highway 24,Unknown,Highway 24 and Governors Road,43.205218,-80.279971,1148,https://511on.ca/map/Cctv/1148,Enabled,Looking South
642,Maintenance - West,WR-Hwy26_Woodford,Highway 26,Unknown,Highway 26 West of Concession Road 2 North,44.58938,-80.780472,1149,https://511on.ca/map/Cctv/1149,Enabled,Looking East
642,Maintenance - West,WR-Hwy26_Woodford,Highway 26,Unknown,Highway 26 West of Concession Road 2 North,44.58938,-80.780472,1150,https://511on.ca/map/Cctv/1150,Enabled,Looking West
642,Maintenance - West,WR-Hwy26_Woodford,Highway 26,Unknown,Highway 26 West of Concession Road 2 North,44.58938,-80.780472,1151,https://511on.ca/map/Cctv/1151,Enabled,Looking South
644,Maintenance - West,WR-Hwy40_Park_Ave,Highway 40,Unknown,Highway 40 at Park Avenue,42.42091,-82.14652,1155,https://511on.ca/map/Cctv/1155,Enabled,Looking South
644,Maintenance - West,WR-Hwy40_Park_Ave,Highway 40,Unknown,Highway 40 at Park Avenue,42.42091,-82.14652,1156,https://511on.ca/map/Cctv/1156,Enabled,Looking North
644,Maintenance - West,WR-Hwy40_Park_Ave,Highway 40,Unknown,Highway 40 at Park Avenue,42.42091,-82.14652,1157,https://511on.ca/map/Cctv/1157,Enabled,Looking West
645,Maintenance - West,WR-Hwy40_Petrolia_Line,Highway 40,Unknown,Highway 40 at Petrolia Line,42.888202,-82.414254,1158,https://511on.ca/map/Cctv/1158,Enabled,Looking North
645,Maintenance - West,WR-Hwy40_Petrolia_Line,Highway 40,Unknown,Highway 40 at Petrolia Line,42.888202,-82.414254,1159,https://511on.ca/map/Cctv/1159,Enabled,Looking South
645,Maintenance - West,WR-Hwy40_Petrolia_Line,Highway 40,Unknown,Highway 40 at Petrolia Line,42.888202,-82.414254,1160,https://511on.ca/map/Cctv/1160,Enabled,Looking West
645,Maintenance - West,WR-Hwy40_Petrolia_Line,Highway 40,Unknown,Highway 40 at Petrolia Line,42.888202,-82.414254,1161,https://511on.ca/map/Cctv/1161,Enabled,Looking East
646,Maintenance - West,WR-Hwy40_Plank_Rd,Highway 40,Unknown,Highway 40 at Plank Road,42.93716,-82.34924,1162,https://511on.ca/map/Cctv/1162,Enabled,Looking East
646,Maintenance - West,WR-Hwy40_Plank_Rd,Highway 40,Unknown,Highway 40 at Plank Road,42.93716,-82.34924,1163,https://511on.ca/map/Cctv/1163,Enabled,Looking West
646,Maintenance - West,WR-Hwy40_Plank_Rd,Highway 40,Unknown,Highway 40 at Plank Road,42.93716,-82.34924,1164,https://511on.ca/map/Cctv/1164,Enabled,Looking North
646,Maintenance - West,WR-Hwy40_Plank_Rd,Highway 40,Unknown,Highway 40 at Plank Road,42.93716,-82.34924,1165,https://511on.ca/map/Cctv/1165,Enabled,Looking South
647,Maintenance - West,WR-Hwy77_Staples,Highway 77,Unknown,Highway 77 at Essex Road 8,42.17,-82.59128,1166,https://511on.ca/map/Cctv/1166,Enabled,Looking East
647,Maintenance - West,WR-Hwy77_Staples,Highway 77,Unknown,Highway 77 at Essex Road 8,42.17,-82.59128,1167,https://511on.ca/map/Cctv/1167,Enabled,Looking South
647,Maintenance - West,WR-Hwy77_Staples,Highway 77,Unknown,Highway 77 at Essex Road 8,42.17,-82.59128,1168,https://511on.ca/map/Cctv/1168,Enabled,Looking West
648,Maintenance - West,WR-Hwy89_Rosemont,Highway 89,Unknown,Highway 89 at East 7th Line,44.12023,-80.006962,1169,https://511on.ca/map/Cctv/1169,Enabled,Looking East
648,Maintenance - West,WR-Hwy89_Rosemont,Highway 89,Unknown,Highway 89 at East 7th Line,44.12023,-80.006962,1170,https://511on.ca/map/Cctv/1170,Enabled,Looking West
648,Maintenance - West,WR-Hwy89_Rosemont,Highway 89,Unknown,Highway 89 at East 7th Line,44.12023,-80.006962,1171,https://511on.ca/map/Cctv/1171,Enabled,Looking South
649,Maintenance - West,WR-Hwy401_Puce_Rd,Highway 401,Unknown,Highway 401 at Puce Road,42.2382,-82.79155,1172,https://511on.ca/map/Cctv/1172,Enabled,Looking East
649,Maintenance - West,WR-Hwy401_Puce_Rd,Highway 401,Unknown,Highway 401 at Puce Road,42.2382,-82.79155,1173,https://511on.ca/map/Cctv/1173,Enabled,Looking West
649,Maintenance - West,WR-Hwy401_Puce_Rd,Highway 401,Unknown,Highway 401 at Puce Road,42.2382,-82.79155,1174,https://511on.ca/map/Cctv/1174,Enabled,Looking South
651,Maintenance - West,WR-Hwy401-Hwy40,Highway 401,Unknown,Highway 401 at Highway 40,42.382182,-82.093088,1176,https://511on.ca/map/Cctv/1176,Enabled,Looking West
651,Maintenance - West,WR-Hwy401-Hwy40,Highway 401,Unknown,Highway 401 at Highway 40,42.382182,-82.093088,1177,https://511on.ca/map/Cctv/1177,Enabled,Looking East
651,Maintenance - West,WR-Hwy401-Hwy40,Highway 401,Unknown,Highway 401 at Highway 40,42.382182,-82.093088,1178,https://511on.ca/map/Cctv/1178,Enabled,Looking North
652,Maintenance - West,WR-Hwy401_Kent_Br_Rd_15,Highway 401,Unknown,Highway 401 at Kent Bridge Road 15,42.43642,-81.97793,1179,https://511on.ca/map/Cctv/1179,Enabled,Looking West
652,Maintenance - West,WR-Hwy401_Kent_Br_Rd_15,Highway 401,Unknown,Highway 401 at Kent Bridge Road 15,42.43642,-81.97793,1180,https://511on.ca/map/Cctv/1180,Enabled,Looking East
652,Maintenance - West,WR-Hwy401_Kent_Br_Rd_15,Highway 401,Unknown,Highway 401 at Kent Bridge Road 15,42.43642,-81.97793,1181,https://511on.ca/map/Cctv/1181,Enabled,Looking North
653,Maintenance - West,WR-Hwy401_Iona,Highway 401,Unknown,Highway 401 at Iona Road,42.7331,-81.436,1182,https://511on.ca/map/Cctv/1182,Enabled,Looking East
653,Maintenance - West,WR-Hwy401_Iona,Highway 401,Unknown,Highway 401 at Iona Road,42.7331,-81.436,1183,https://511on.ca/map/Cctv/1183,Enabled,Looking West
653,Maintenance - West,WR-Hwy401_Iona,Highway 401,Unknown,Highway 401 at Iona Road,42.7331,-81.436,1184,https://511on.ca/map/Cctv/1184,Enabled,Looking South
655,Maintenance - West,WR-Hwy401_Union_WB,Highway 401,Unknown,Highway 401 Westbound at Union Road,42.77495,-81.37625,1188,https://511on.ca/map/Cctv/1188,Enabled,Looking East
655,Maintenance - West,WR-Hwy401_Union_WB,Highway 401,Unknown,Highway 401 Westbound at Union Road,42.77495,-81.37625,1189,https://511on.ca/map/Cctv/1189,Enabled,Looking West
655,Maintenance - West,WR-Hwy401_Union_WB,Highway 401,Unknown,Highway 401 Westbound at Union Road,42.77495,-81.37625,1190,https://511on.ca/map/Cctv/1190,Enabled,Looking South
656,Maintenance - West,WR-Hwy401_Elgin_Rd_CPL,Highway 401,Unknown,Highway 401 at Elgin Road Carpool Lot,42.963149,-81.016315,1191,https://511on.ca/map/Cctv/1191,Enabled,Looking North
657,Maintenance - West,WR-Hwy401_Westchester_Bourne,Highway 401,Unknown,Highway 401 at Westchester Bourne,42.945737,-81.108612,1192,https://511on.ca/map/Cctv/1192,Enabled,Looking West
657,Maintenance - West,WR-Hwy401_Westchester_Bourne,Highway 401,Unknown,Highway 401 at Westchester Bourne,42.945737,-81.108612,1193,https://511on.ca/map/Cctv/1193,Enabled,Looking East
658,Maintenance - West,WR-Hwy401_Hwy19,Highway 401,Unknown,Highway 401 at Highway 19,43.02511,-80.85676,1194,https://511on.ca/map/Cctv/1194,Enabled,Looking West
658,Maintenance - West,WR-Hwy401_Hwy19,Highway 401,Unknown,Highway 401 at Highway 19,43.02511,-80.85676,1195,https://511on.ca/map/Cctv/1195,Enabled,Looking North
661,Maintenance - West,WR-Hwy402_Hwy21,Highway 402,Unknown,Highway 402 and Highway 21,42.99088,-82.00806,1201,https://511on.ca/map/Cctv/1201,Enabled,Looking West
661,Maintenance - West,WR-Hwy402_Hwy21,Highway 402,Unknown,Highway 402 and Highway 21,42.99088,-82.00806,1202,https://511on.ca/map/Cctv/1202,Enabled,Looking North
661,Maintenance - West,WR-Hwy402_Hwy21,Highway 402,Unknown,Highway 402 and Highway 21,42.99088,-82.00806,1203,https://511on.ca/map/Cctv/1203,Enabled,Looking East
662,Maintenance - West,WR-Hwy402_Nauvoo_Rd,Highway 402,Unknown,Highway 402 near Nauvoo Road,42.9917,-81.88049,1204,https://511on.ca/map/Cctv/1204,Enabled,Looking West
662,Maintenance - West,WR-Hwy402_Nauvoo_Rd,Highway 402,Unknown,Highway 402 near Nauvoo Road,42.9917,-81.88049,1205,https://511on.ca/map/Cctv/1205,Enabled,Looking East
662,Maintenance - West,WR-Hwy402_Nauvoo_Rd,Highway 402,Unknown,Highway 402 near Nauvoo Road,42.9917,-81.88049,1206,https://511on.ca/map/Cctv/1206,Enabled,Looking North
663,Maintenance - West,WR-Hwy402_Centre_Rd,Highway 402,Unknown,Highway 402 at Centre Road,42.99283,-81.625435,1207,https://511on.ca/map/Cctv/1207,Enabled,Looking West
663,Maintenance - West,WR-Hwy402_Centre_Rd,Highway 402,Unknown,Highway 402 at Centre Road,42.99283,-81.625435,1208,https://511on.ca/map/Cctv/1208,Enabled,Looking South
663,Maintenance - West,WR-Hwy402_Centre_Rd,Highway 402,Unknown,Highway 402 at Centre Road,42.99283,-81.625435,1209,https://511on.ca/map/Cctv/1209,Enabled,Looking East
664,Maintenance - West,WR-Hwy402_Hickory,Highway 402,Unknown,Highway 402 at Hickory Drive,42.987231,-81.581562,1210,https://511on.ca/map/Cctv/1210,Enabled,Looking South
664,Maintenance - West,WR-Hwy402_Hickory,Highway 402,Unknown,Highway 402 at Hickory Drive,42.987231,-81.581562,1211,https://511on.ca/map/Cctv/1211,Enabled,Looking West
665,Maintenance - West,WR-Hwy402_Longwoods,Highway 402,Unknown,Highway 402 at Longwoods Road,42.899722,-81.432582,1212,https://511on.ca/map/Cctv/1212,Enabled,Looking North
665,Maintenance - West,WR-Hwy402_Longwoods,Highway 402,Unknown,Highway 402 at Longwoods Road,42.899722,-81.432582,1213,https://511on.ca/map/Cctv/1213,Enabled,Looking East
666,Maintenance - West,WR-Hwy402_Hwy4,Highway 402,Unknown,Highway 402 at Highway 4,42.890863,-81.296972,1214,https://511on.ca/map/Cctv/1214,Enabled,Looking West
666,Maintenance - West,WR-Hwy402_Hwy4,Highway 402,Unknown,Highway 402 at Highway 4,42.890863,-81.296972,1215,https://511on.ca/map/Cctv/1215,Enabled,LookingEast
667,Maintenance - West,WR-Hwy403-CR55,Highway 403,Unknown,Highway 403 at Oxford Road 55,43.12771,-80.63602,1216,https://511on.ca/map/Cctv/1216,Enabled,Looking West
667,Maintenance - West,WR-Hwy403-CR55,Highway 403,Unknown,Highway 403 at Oxford Road 55,43.12771,-80.63602,1217,https://511on.ca/map/Cctv/1217,Enabled,Looking East
